x,y,u,v
0.035,0.34,0.8214144868,0.05354285239
0.035,0.345,0.7753447598,0.04955400572
0.035,0.35,0.7274650094,0.04541753112
0.035,0.355,0.6778085723,0.04114467921
0.035,0.36,0.6263842112,0.03676312265
0.035,0.365,0.5731562915,0.03232010948
0.035,0.37,0.5181441755,0.02784515075
0.035,0.375,0.4612932022,0.02331072527
0.035,0.38,0.4025288637,0.01884451975
0.035,0.385,0.3417570191,0.01445263798
0.035,0.39,0.2787856946,0.01025994785
0.035,0.395,0.2133853961,0.006423712685
0.035,0.4,0.1452584238,0.003182284496
0.035,0.405,0.07415029536,0.0008855937777
0.035,0.41,-8.829125288e-16,-5.945863494e-21
0.04,0,0,0
0.04,0.005,0.07720728579,-0.001204941485
0.04,0.01,0.1504594432,-0.004330444479
0.04,0.015,0.2198840477,-0.008722199219
0.04,0.02,0.2859614147,-0.0138806155
0.04,0.025,0.3492092329,-0.01945869381
0.04,0.03,0.4100354834,-0.02522529106
0.04,0.035,0.4687286132,-0.03109620794
0.04,0.04,0.5254460634,-0.03696106895
0.04,0.045,0.5802477292,-0.04272520131
0.04,0.05,0.6332314427,-0.04839927502
0.04,0.055,0.6844010551,-0.05395151418
0.04,0.06,0.7337215002,-0.05934565434
0.04,0.065,0.7812412623,-0.06456875604
0.04,0.07,0.8269473802,-0.06956730447
0.04,0.075,0.8707883235,-0.07432741314
0.04,0.08,0.9128262007,-0.07879688387
0.04,0.085,0.9530009902,-0.08290763324
0.04,0.09,0.9912636268,-0.08669301846
0.04,0.095,1.027725291,-0.09005503351
0.04,0.1,1.062271111,-0.09290307996
0.04,0.105,1.094923637,-0.0953765425
0.04,0.11,1.125754653,-0.09725563913
0.04,0.115,1.154594781,-0.09840985722
0.04,0.12,1.181728832,-0.09911359991
0.04,0.125,1.206927655,-0.0990500367
0.04,0.13,1.23021025,-0.09810671254
0.04,0.135,1.25190371,-0.09657155001
0.04,0.14,1.271624275,-0.09419152898
0.04,0.145,1.289602331,-0.09083472249
0.04,0.15,1.306119229,-0.08677365247
0.04,0.155,1.320694877,-0.081898064
0.04,0.16,1.333786683,-0.07603530012
0.04,0.165,1.345530772,-0.06945622572
0.04,0.17,1.355450728,-0.06224607696
0.04,0.175,1.364152658,-0.05416191362
0.04,0.18,1.371580529,-0.04549095369
0.04,0.185,1.37738248,-0.03652518572
0.04,0.19,1.382117731,-0.0269226804
0.04,0.195,1.385568861,-0.01702627151
0.04,0.2,1.387703704,-0.007209839756
0.04,0.205,1.388672125,0.002882165137
0.04,0.21,1.388342123,0.01289282247
0.04,0.215,1.38689178,0.02243953497
0.04,0.22,1.384003602,0.03186538322
0.04,0.225,1.379809994,0.04086270881
0.04,0.23,1.374488566,0.04909609534
0.04,0.235,1.367426533,0.05686409846
0.04,0.24,1.359031628,0.06398488861
0.04,0.245,1.34928587,0.07019052571
0.04,0.25,1.337653449,0.07568099235
0.04,0.255,1.324586856,0.08046831667
0.04,0.26,1.309896943,0.08430739334
0.04,0.265,1.29325622,0.08734484861
0.04,0.27,1.275066704,0.08973461016
0.04,0.275,1.255034707,0.09123803127
0.04,0.28,1.23305784,0.09198700861
0.04,0.285,1.20942003,0.09221896197
0.04,0.29,1.183825003,0.09168097867
0.04,0.295,1.156344127,0.0905301914
0.04,0.3,1.127082281,0.08897357824
0.04,0.305,1.095876726,0.08679614663
0.04,0.31,1.062852177,0.08418570836
0.04,0.315,1.027919555,0.08125132814
0.04,0.32,0.9911474206,0.07786528947
0.04,0.325,0.9525469082,0.07419243672
0.04,0.33,0.9120592409,0.07027594323
0.04,0.335,0.8697621482,0.06605561853
0.04,0.34,0.825660883,0.06160747474
0.04,0.345,0.7797117029,0.05697627967
0.04,0.35,0.7319940955,0.05220249092
0.04,0.355,0.6824621787,0.04729396248
0.04,0.36,0.6311155824,0.04228736099
0.04,0.365,0.5779658631,0.03717560101
0.04,0.37,0.5229961939,0.03205463449
0.04,0.375,0.4661294841,0.02684108251
0.04,0.38,0.4073068692,0.02169778051
0.04,0.385,0.346386943,0.01665181303
0.04,0.39,0.2831478814,0.01182189751
0.04,0.395,0.2172479966,0.007402476774
0.04,0.4,0.1483124256,0.003664300079
0.04,0.405,0.07595454586,0.001018516836
0.04,0.41,-1.364227798e-15,-1.511857192e-20
0.045,0,0,0
0.045,0.005,0.07964514515,-0.001366317852
0.045,0.01,0.1545741845,-0.004912777013
0.045,0.015,0.2250538894,-0.009897439174
0.045,0.02,0.2917409235,-0.01575267448
0.045,0.025,0.3553076584,-0.02207991355
0.045,0.03,0.4162820811,-0.02863611061
0.045,0.035,0.4749654658,-0.03525138487
0.045,0.04,0.5316600475,-0.04191298455
0.045,0.045,0.5863574898,-0.04843277056
0.045,0.05,0.639243607,-0.05488840179
0.045,0.055,0.6902312855,-0.06120254886
0.045,0.06,0.7393936658,-0.06733695407
0.045,0.065,0.7867167668,-0.07324522794
0.045,0.07,0.8321557417,-0.07893682536
0.045,0.075,0.8757243455,-0.0843478805
0.045,0.08,0.9174588281,-0.08944957765
0.045,0.085,0.9571975773,-0.09424157932
0.045,0.09,0.9951300533,-0.09856241718
0.045,0.095,1.031141036,-0.102474242
0.045,0.1,1.06517771,-0.1059023619
0.045,0.105,1.097321439,-0.1087403071
0.045,0.11,1.127585496,-0.1109336962
0.045,0.115,1.155820449,-0.1124220837
0.045,0.12,1.18213664,-0.1132539674
0.045,0.125,1.206598248,-0.1132618524
0.045,0.13,1.229087888,-0.1123708313
0.045,0.135,1.249806856,-0.1106685426
0.045,0.14,1.268704849,-0.1080089961
0.045,0.145,1.285785354,-0.1043094478
0.045,0.15,1.301247717,-0.09971874153
0.045,0.155,1.315005494,-0.09414776442
0.045,0.16,1.327212584,-0.08751329144
0.045,0.165,1.337948672,-0.08001929046
0.045,0.17,1.347196922,-0.0716779199
0.045,0.175,1.355214986,-0.06241799119
0.045,0.18,1.361836348,-0.05249004981
0.045,0.185,1.367247147,-0.0420216938
0.045,0.19,1.37169908,-0.03097011742
0.045,0.195,1.374711293,-0.0196000376
0.045,0.2,1.376761052,-0.008134347411
0.045,0.205,1.37792807,0.003472264383
0.045,0.21,1.377628515,0.0149800729
0.045,0.215,1.376424857,0.02610483046
0.045,0.22,1.374156934,0.03690124193
0.045,0.225,1.370457551,0.04722610645
0.045,0.23,1.365658175,0.05678804334
0.045,0.235,1.359497609,0.06564395259
0.045,0.24,1.351897579,0.07376434569
0.045,0.245,1.34288958,0.0808963999
0.045,0.25,1.332254174,0.08711644584
0.045,0.255,1.320071788,0.09248190779
0.045,0.26,1.306192914,0.0968210815
0.045,0.265,1.290513087,0.1002175993
0.045,0.27,1.273141691,0.1027917431
0.045,0.275,1.253866532,0.1044385078
0.045,0.28,1.232724971,0.1052300492
0.045,0.285,1.209760778,0.1053091753
0.045,0.29,1.184793869,0.1046201878
0.045,0.295,1.157971214,0.1032361143
0.045,0.3,1.12924446,0.1012951497
0.045,0.305,1.098505281,0.09877928473
0.045,0.31,1.065908789,0.09575273124
0.045,0.315,1.031386039,0.09227843173
0.045,0.32,0.9949053478,0.08843828062
0.045,0.325,0.9566056829,0.08416627185
0.045,0.33,0.9164707311,0.07959127942
0.045,0.335,0.8743579998,0.07481775202
0.045,0.34,0.8305053101,0.06978071185
0.045,0.345,0.7847455501,0.06453016348
0.045,0.35,0.737156173,0.05914456725
0.045,0.355,0.6877445751,0.05355105648
0.045,0.36,0.6365270479,0.04787955088
0.045,0.365,0.5834442764,0.04207779509
0.045,0.37,0.5284853229,0.03626756222
0.045,0.375,0.4716527294,0.03042013573
0.045,0.38,0.4127594271,0.0245753871
0.045,0.385,0.3516775893,0.01887318626
0.045,0.39,0.2881182386,0.01339766642
0.045,0.395,0.221663484,0.0083841566
0.045,0.4,0.1518003018,0.004147536782
0.045,0.405,0.0780118969,0.001151172765
0.045,0.41,-3.003906529e-16,-1.249434561e-21
0.05,0,0,0
0.05,0.005,0.08239120267,-0.001529455327
0.05,0.01,0.1592110921,-0.005499411505
0.05,0.015,0.2308816435,-0.01108040774
0.05,0.02,0.2982499419,-0.0176338354
0.05,0.025,0.3621619054,-0.02472032864
0.05,0.03,0.4232788866,-0.03205255322
0.05,0.035,0.4820204566,-0.03950269548
0.05,0.04,0.5386409676,-0.04693712224
0.05,0.045,0.593265882,-0.05423910343
0.05,0.05,0.6460131714,-0.06145916344
0.05,0.055,0.6968384234,-0.0685144737
0.05,0.06,0.7458365774,-0.07542409767
0.05,0.065,0.7928696489,-0.08208855955
0.05,0.07,0.838092922,-0.08853591608
0.05,0.075,0.8813681652,-0.09467303964
0.05,0.08,0.9227159807,-0.1004510755
0.05,0.085,0.9620874072,-0.1058519392
0.05,0.09,0.9995876335,-0.1107635931
0.05,0.095,1.035013862,-0.1152735441
0.05,0.1,1.068471435,-0.1192789757
0.05,0.105,1.099991483,-0.1224631726
0.05,0.11,1.129483963,-0.1251548531
0.05,0.115,1.157002635,-0.127148948
0.05,0.12,1.182468095,-0.1279876302
0.05,0.125,1.206096373,-0.1282040021
0.05,0.13,1.227764458,-0.1275117242
0.05,0.135,1.247322584,-0.1255130261
0.05,0.14,1.265330247,-0.1226592525
0.05,0.145,1.281482951,-0.1187520482
0.05,0.15,1.295658617,-0.1135169051
0.05,0.155,1.308546422,-0.1072299225
0.05,0.16,1.31979443,-0.09989914688
0.05,0.165,1.329364452,-0.09137242111
0.05,0.17,1.337886596,-0.08177629611
0.05,0.175,1.345028553,-0.07135895357
0.05,0.18,1.350891239,-0.0600839948
0.05,0.185,1.355850973,-0.0479336154
0.05,0.19,1.359676701,-0.03539230734
0.05,0.195,1.362545443,-0.0224484364
0.05,0.2,1.364513307,-0.009070308956
0.05,0.205,1.365522354,0.004154354651
0.05,0.21,1.365640783,0.01724314291
0.05,0.215,1.364715515,0.03020916374
0.05,0.22,1.362892416,0.04251576071
0.05,0.225,1.359956956,0.05417466487
0.05,0.23,1.355747746,0.06521316891
0.05,0.235,1.350548145,0.07526358316
0.05,0.24,1.34385612,0.08430437222
0.05,0.245,1.33563873,0.09241550429
0.05,0.25,1.326217028,0.09946763977
0.05,0.255,1.314943838,0.1053012757
0.05,0.26,1.301922097,0.1101116681
0.05,0.265,1.287447623,0.1139704846
0.05,0.27,1.270906907,0.1165794354
0.05,0.275,1.252471067,0.1182635692
0.05,0.28,1.232316685,0.1191675643
0.05,0.285,1.210074134,0.1189503165
0.05,0.29,1.185871873,0.1180168256
0.05,0.295,1.159723346,0.1164912404
0.05,0.3,1.131576694,0.1140545551
0.05,0.305,1.101455241,0.1111094386
0.05,0.31,1.069295341,0.1076798313
0.05,0.315,1.035283774,0.1035577635
0.05,0.32,0.9992757842,0.09914418051
0.05,0.325,0.9612347355,0.09441571891
0.05,0.33,0.9214371166,0.08923726214
0.05,0.335,0.8796474932,0.08382469338
0.05,0.34,0.8359570449,0.07813133365
0.05,0.345,0.7903976108,0.07219548516
0.05,0.35,0.743007332,0.06613142695
0.05,0.355,0.6937097585,0.05987533681
0.05,0.36,0.6425831207,0.05353586004
0.05,0.365,0.5895863775,0.04706491453
0.05,0.37,0.5346803922,0.04053627099
0.05,0.375,0.4778361085,0.03403319554
0.05,0.38,0.4188808967,0.02749729808
0.05,0.385,0.3576312148,0.02111044215
0.05,0.39,0.2937242762,0.01498392314
0.05,0.395,0.2266335161,0.009372419244
0.05,0.4,0.1557248,0.004633083093
0.05,0.405,0.08032347602,0.001284848117
0.05,0.41,-1.291118016e-15,-1.33268572e-20
0.055,0,0,0
0.055,0.005,0.08544776203,-0.001694282512
0.055,0.01,0.1643726991,-0.006091074562
0.055,0.015,0.237368395,-0.0122732035
0.055,0.02,0.305493231,-0.01954220643
0.055,0.025,0.3698092504,-0.02737891388
0.055,0.03,0.4310699598,-0.03552066145
0.055,0.035,0.4898521485,-0.04373971162
0.055,0.04,0.5464218591,-0.05196431389
0.055,0.045,0.6009607145,-0.06008673442
0.055,0.05,0.6535636836,-0.06812639035
0.055,0.055,0.7042073998,-0.07599018694
0.055,0.06,0.7530071611,-0.08367020428
0.055,0.065,0.7998062391,-0.09107052608
0.055,0.07,0.8447673246,-0.09825112156
0.055,0.075,0.8876684103,-0.105126004
0.055,0.08,0.9286582083,-0.1116534024
0.055,0.085,0.9676932725,-0.1177900872
0.055,0.09,1.004633181,-0.1234904547
0.055,0.095,1.039549255,-0.1287288623
0.055,0.1,1.072574027,-0.1331482229
0.055,0.105,1.103359377,-0.1368649288
0.055,0.11,1.132006956,-0.1399715528
0.055,0.115,1.158760034,-0.142297103
0.055,0.12,1.183323319,-0.1435717433
0.055,0.125,1.205883732,-0.1439214808
0.055,0.13,1.226514447,-0.1432863908
0.055,0.135,1.245045749,-0.1413422791
0.055,0.14,1.261808462,-0.1382223806
0.055,0.145,1.276694099,-0.1339948159
0.055,0.15,1.289747186,-0.1282948919
0.055,0.155,1.30141608,-0.1212553406
0.055,0.16,1.311284774,-0.1131268835
0.055,0.165,1.319801405,-0.1035774959
0.055,0.17,1.327364417,-0.09271617991
0.055,0.175,1.33325933,-0.08099191645
0.055,0.18,1.338382262,-0.06815878881
0.055,0.185,1.342785186,-0.05432108381
0.055,0.19,1.345794387,-0.04009412346
0.055,0.195,1.348456996,-0.02533070075
0.055,0.2,1.350308788,-0.01005006013
0.055,0.205,1.351168361,0.004999439166
0.055,0.21,1.351778845,0.01985804547
0.055,0.215,1.351193967,0.0346606765
0.055,0.22,1.349871478,0.0486462747
0.055,0.225,1.348003106,0.06177772817
0.055,0.23,1.344535503,0.07430943457
0.055,0.235,1.340248915,0.08567248854
0.055,0.24,1.33484921,0.09576181282
0.055,0.245,1.327714192,0.1048722779
0.055,0.25,1.319374091,0.1126773124
0.055,0.255,1.309379923,0.1190678972
0.055,0.26,1.297571058,0.1243837544
0.055,0.265,1.284133564,0.1284676685
0.055,0.27,1.268679219,0.1312176508
0.055,0.275,1.251378428,0.1329792299
0.055,0.28,1.232124355,0.1337182892
0.055,0.285,1.210701158,0.1333326386
0.055,0.29,1.187399298,0.1321442581
0.055,0.295,1.161985623,0.1301493779
0.055,0.3,1.134425833,0.127293103
0.055,0.305,1.10500768,0.1238889653
0.055,0.31,1.073474196,0.1199241184
0.055,0.315,1.039886188,0.1153261445
0.055,0.32,1.004309268,0.1103067851
0.055,0.325,0.9666841123,0.1048655503
0.055,0.33,0.9270197602,0.09909056794
0.055,0.335,0.8855579493,0.09296088227
0.055,0.34,0.8421362819,0.08656641395
0.055,0.345,0.7967360394,0.07996307902
0.055,0.35,0.7494863987,0.07324421386
0.055,0.355,0.7003532702,0.06631494349
0.055,0.36,0.6493482717,0.05924712827
0.055,0.365,0.5964461757,0.05210003353
0.055,0.37,0.5415863695,0.04488755589
0.055,0.375,0.4847085149,0.03766548299
0.055,0.38,0.425698387,0.03043233256
0.055,0.385,0.3642492677,0.02337147244
0.055,0.39,0.2999585889,0.01658561852
0.055,0.395,0.2321647961,0.01036948551
0.055,0.4,0.1600889959,0.005122627561
0.055,0.405,0.08289083455,0.001419627149
0.055,0.41,-1.026026985e-15,-1.049268111e-20
0.06,0,0,0
0.06,0.005,0.08881883925,-0.001861642612
0.06,0.01,0.1700636876,-0.006690084577
0.06,0.015,0.2445218829,-0.01347763806
0.06,0.02,0.313500744,-0.02144374854
0.06,0.025,0.3782265787,-0.0300654053
0.06,0.03,0.4397057104,-0.03899057412
0.06,0.035,0.4984741512,-0.04805140047
0.06,0.04,0.5550052319,-0.05709159095
0.06,0.045,0.609433389,-0.06600520141
0.06,0.05,0.6619155144,-0.07485692914
0.06,0.055,0.7123651427,-0.08350796849
0.06,0.06,0.7609546166,-0.09199733055
0.06,0.065,0.8075279152,-0.1002457011
0.06,0.07,0.8521422879,-0.1082245906
0.06,0.075,0.8947680405,-0.1158515496
0.06,0.08,0.9354057583,-0.123112862
0.06,0.085,0.9739570059,-0.1300026357
0.06,0.09,1.010279168,-0.1364411254
0.06,0.095,1.044793268,-0.1420268372
0.06,0.1,1.077050056,-0.1473172401
0.06,0.105,1.107048947,-0.1519227641
0.06,0.11,1.134931035,-0.1553423501
0.06,0.115,1.160721571,-0.1581025457
0.06,0.12,1.184340723,-0.159940307
0.06,0.125,1.205731665,-0.1604747
0.06,0.13,1.225151201,-0.1598878698
0.06,0.135,1.242582942,-0.1581054469
0.06,0.14,1.257866179,-0.1548410708
0.06,0.145,1.271398652,-0.150160386
0.06,0.15,1.283264217,-0.1440786563
0.06,0.155,1.293225634,-0.1364476038
0.06,0.16,1.301829813,-0.1272518496
0.06,0.165,1.309239228,-0.1166417067
0.06,0.17,1.315145938,-0.1047161995
0.06,0.175,1.320133808,-0.0913103453
0.06,0.18,1.324413618,-0.07677725099
0.06,0.185,1.327659365,-0.06154836788
0.06,0.19,1.330292659,-0.04515248075
0.06,0.195,1.332579438,-0.02822181458
0.06,0.2,1.334180895,-0.01135504416
0.06,0.205,1.335185171,0.00596261721
0.06,0.21,1.335940152,0.02308694385
0.06,0.215,1.336073198,0.03940682308
0.06,0.22,1.335366238,0.05535860904
0.06,0.225,1.334133619,0.07044650487
0.06,0.23,1.332117764,0.08417680206
0.06,0.235,1.328804355,0.09690838419
0.06,0.24,1.324506773,0.1083478717
0.06,0.245,1.319018081,0.1182800022
0.06,0.25,1.311808465,0.1268035642
0.06,0.255,1.303148415,0.13394755
0.06,0.26,1.292840889,0.1396012106
0.06,0.265,1.280504377,0.1438184057
0.06,0.27,1.266335008,0.1468144506
0.06,0.275,1.250253798,0.1485144275
0.06,0.28,1.23198976,0.1489545208
0.06,0.285,1.211630395,0.1484005937
0.06,0.29,1.189226829,0.1468416534
0.06,0.295,1.164661859,0.1443226783
0.06,0.3,1.137911851,0.1411378244
0.06,0.305,1.109053571,0.1371016205
0.06,0.31,1.078042401,0.1323700511
0.06,0.315,1.044877775,0.1273876295
0.06,0.32,1.009757271,0.1217222373
0.06,0.325,0.9727260699,0.1154438142
0.06,0.33,0.933377862,0.1089414769
0.06,0.335,0.8921377202,0.1022507791
0.06,0.34,0.8489464313,0.09518477074
0.06,0.345,0.8038034795,0.08792316236
0.06,0.35,0.7567358329,0.08039938216
0.06,0.355,0.707750176,0.07280722806
0.06,0.36,0.6568033492,0.06503557707
0.06,0.365,0.6039378132,0.05720312719
0.06,0.37,0.5491733128,0.04923560838
0.06,0.375,0.4922990242,0.04131618295
0.06,0.38,0.4332132827,0.03339237392
0.06,0.385,0.371562884,0.02563717609
0.06,0.39,0.306828552,0.01819916131
0.06,0.395,0.2382611883,0.01137376267
0.06,0.4,0.1648963361,0.005616535351
0.06,0.405,0.08571648363,0.001555908582
0.06,0.41,-3.812503309e-17,-4.048791199e-22
0.065,0,0,0
0.065,0.005,0.09250832947,-0.002031173038
0.065,0.01,0.1762884072,-0.007294772509
0.065,0.015,0.2523424479,-0.0146932449
0.065,0.02,0.3222221634,-0.02338209994
0.065,0.025,0.3874500872,-0.03277027587
0.065,0.03,0.449085671,-0.04250344283
0.065,0.035,0.5079647914,-0.05237555236
0.065,0.04,0.5644465148,-0.06219621669
0.065,0.045,0.6187426561,-0.07198059401
0.065,0.05,0.6710629948,-0.08167219479
0.065,0.055,0.7213584212,-0.09115487875
0.065,0.06,0.769728029,-0.1004473006
0.065,0.065,0.816044889,-0.1095040557
0.065,0.07,0.8603652898,-0.1182847612
0.065,0.075,0.9026767379,-0.1267942047
0.065,0.08,0.9428378048,-0.1348942442
0.065,0.085,0.9809442194,-0.1426096602
0.065,0.09,1.016798309,-0.149636455
0.065,0.095,1.050589277,-0.1561071717
0.065,0.1,1.082135007,-0.1621881284
0.065,0.105,1.111336997,-0.1674962024
0.065,0.11,1.138374131,-0.1715523527
0.065,0.115,1.163156502,-0.1747803699
0.065,0.12,1.185748951,-0.1771919761
0.065,0.125,1.205961474,-0.1780753174
0.065,0.13,1.223922611,-0.177589664
0.065,0.135,1.240115415,-0.1760405878
0.065,0.14,1.253905348,-0.1727406179
0.065,0.145,1.265732151,-0.1676498102
0.065,0.15,1.276183696,-0.161242003
0.065,0.155,1.28444216,-0.1529873721
0.065,0.16,1.291385319,-0.1427402419
0.065,0.165,1.29734975,-0.1310624263
0.065,0.17,1.301657507,-0.1178121992
0.065,0.175,1.305457259,-0.102725959
0.065,0.18,1.308454359,-0.08648030415
0.065,0.185,1.310624053,-0.06921226251
0.065,0.19,1.312839913,-0.05068010816
0.065,0.195,1.314344023,-0.03163233666
0.065,0.2,1.315724088,-0.01247213922
0.065,0.205,1.317136829,0.007171637909
0.065,0.21,1.317883809,0.02654764973
0.065,0.215,1.318781423,0.04498309482
0.065,0.22,1.319079291,0.06293233649
0.065,0.225,1.318700904,0.0799284514
0.065,0.23,1.318086556,0.09532489059
0.065,0.235,1.316084259,0.109419238
0.065,0.24,1.313222803,0.1221920874
0.065,0.245,1.309402912,0.1330965503
0.065,0.25,1.303553481,0.1423203194
0.065,0.255,1.29657656,0.1501281263
0.065,0.26,1.287841388,0.1560912601
0.065,0.265,1.276723366,0.1603644804
0.065,0.27,1.264090944,0.163503851
0.065,0.275,1.249260078,0.1651093033
0.065,0.28,1.232085993,0.1651300485
0.065,0.285,1.212949222,0.1642727575
0.065,0.29,1.191461275,0.1623579162
0.065,0.295,1.167839254,0.1592895293
0.065,0.3,1.141890106,0.1555100818
0.065,0.305,1.113690191,0.1507808882
0.065,0.31,1.083179235,0.1452643102
0.065,0.315,1.050588385,0.1396669578
0.065,0.32,1.01585761,0.1334727677
0.065,0.325,0.9792500692,0.1264276198
0.065,0.33,0.9402649699,0.1191418916
0.065,0.335,0.899410341,0.1117374472
0.065,0.34,0.8564635806,0.1039561272
0.065,0.345,0.81155106,0.09594562069
0.065,0.35,0.7646002897,0.08765107899
0.065,0.355,0.7157415191,0.0793590904
0.065,0.36,0.6650259105,0.07088377551
0.065,0.365,0.612227033,0.06233316861
0.065,0.37,0.5574710344,0.05366948005
0.065,0.375,0.5006079856,0.04500738433
0.065,0.38,0.4414176709,0.03638508104
0.065,0.385,0.379534294,0.02792241156
0.065,0.39,0.314345672,0.01981725942
0.065,0.395,0.2449240851,0.0123863639
0.065,0.4,0.1701498651,0.006115210095
0.065,0.405,0.08880320703,0.001693806203
0.065,0.41,-1.455977971e-15,-1.763298931e-20
0.07,0,0,0
0.07,0.005,0.09651990647,-0.002202921554
0.07,0.01,0.1830507145,-0.007906352546
0.07,0.015,0.2608380624,-0.01591464657
0.07,0.02,0.3317336826,-0.02531598472
0.07,0.025,0.39744179,-0.03548434291
0.07,0.03,0.4593426318,-0.04601481219
0.07,0.035,0.5182115941,-0.05668825858
0.07,0.04,0.5746585764,-0.06740881974
0.07,0.045,0.6288745382,-0.07798580953
0.07,0.05,0.6810799086,-0.08848411868
0.07,0.055,0.731228388,-0.09885374391
0.07,0.06,0.7793572605,-0.1090085068
0.07,0.065,0.8254401921,-0.1189945518
0.07,0.07,0.8694424257,-0.1286018345
0.07,0.075,0.9114166818,-0.1379230771
0.07,0.08,0.9511185541,-0.1468558836
0.07,0.085,0.9887384824,-0.1555152814
0.07,0.09,1.02411089,-0.1634791943
0.07,0.095,1.057172169,-0.1708767716
